,G,p,post,pre,x,y
87401,False,0.5,0,0.0,0,1
87402,False,0.5,0,0.0,0,1
87403,True,0.5,1,0.5,1,1
87404,True,0.5,0,0.5,0,0
87405,False,0.5,0,0.0,0,1
87406,True,0.5,0,0.5,0,0
87407,False,0.5,0,0.0,0,1
87408,False,0.5,1,0.0,1,0
87409,False,0.5,1,0.0,1,0
87410,False,0.5,1,0.0,1,0
87411,True,0.5,1,0.5,1,1
87412,True,0.5,1,0.5,1,1
87413,False,0.5,1,0.0,1,0
87414,False,0.5,0,0.0,0,1
87415,False,0.5,1,0.0,1,0
87416,False,0.5,1,0.0,1,0
87417,True,0.5,1,0.5,1,1
87418,True,0.5,1,0.5,1,1
87419,True,0.5,0,0.5,0,0
87420,True,0.5,1,0.5,1,1
87421,True,0.5,1,0.5,1,1
87422,True,0.5,0,0.5,0,0
87423,False,0.5,0,0.0,0,1
87424,True,0.5,1,0.5,1,1
87425,False,0.5,1,0.0,1,0
87426,True,0.5,1,0.5,1,1
87427,True,0.5,1,0.5,1,1
87428,False,0.5,1,0.0,1,0
87429,True,0.5,1,0.5,1,1
87430,False,0.5,1,0.0,1,0
87431,False,0.5,0,0.0,0,1
87432,False,0.5,1,0.0,1,0
87433,True,0.5,0,0.5,0,0
87434,False,0.5,1,0.0,1,0
87435,True,0.5,1,0.5,1,1
87436,False,0.5,0,0.0,0,1
87437,True,0.5,0,0.5,0,0
87438,False,0.5,0,0.0,0,1
87439,False,0.5,1,0.0,1,0
87440,False,0.5,0,0.0,0,1
87441,False,0.5,0,0.0,0,1
87442,True,0.5,0,0.5,0,0
87443,True,0.5,0,0.5,0,0
87444,True,0.5,1,0.5,1,1
87445,True,0.5,0,0.5,0,0
87446,True,0.5,1,0.5,1,1
87447,False,0.5,0,0.0,0,1
87448,True,0.5,0,0.5,0,0
87449,True,0.5,1,0.5,1,1
87450,True,0.5,0,0.5,0,0
87451,True,0.5,1,0.5,1,1
87452,False,0.5,1,0.0,1,0
87453,False,0.5,1,0.0,1,0
87454,False,0.5,0,0.0,0,1
87455,True,0.5,0,0.5,0,0
87456,False,0.5,0,0.0,0,1
87457,False,0.5,0,0.0,0,1
87458,False,0.5,0,0.0,0,1
87459,False,0.5,0,0.0,0,1
87460,True,0.5,1,0.5,1,1
87461,False,0.5,1,0.0,1,0
87462,True,0.5,1,0.5,1,1
87463,False,0.5,0,0.0,0,1
87464,False,0.5,0,0.0,0,1
87465,False,0.5,1,0.0,1,0
87466,False,0.5,1,0.0,1,0
87467,False,0.5,0,0.0,0,1
87468,False,0.5,0,0.0,0,1
87469,True,0.5,1,0.5,1,1
87470,False,0.5,1,0.0,1,0
87471,False,0.5,1,0.0,1,0
87472,False,0.5,1,0.0,1,0
87473,False,0.5,0,0.0,0,1
87474,True,0.5,1,0.5,1,1
87475,True,0.5,0,0.5,0,0
87476,False,0.5,0,0.0,0,1
87477,False,0.5,0,0.0,0,1
87478,False,0.5,0,0.0,0,1
87479,False,0.5,1,0.0,1,0
87480,False,0.5,0,0.0,0,1
87481,False,0.5,0,0.0,0,1
87482,True,0.5,1,0.5,1,1
87483,False,0.5,1,0.0,1,0
87484,True,0.5,0,0.5,0,0
87485,False,0.5,1,0.0,1,0
87486,True,0.5,0,0.5,0,0
87487,False,0.5,0,0.0,0,1
87488,True,0.5,1,0.5,1,1
87489,False,0.5,0,0.0,0,1
87490,False,0.5,0,0.0,0,1
87491,False,0.5,0,0.0,0,1
87492,False,0.5,1,0.0,1,0
87493,False,0.5,1,0.0,1,0
87494,False,0.5,1,0.0,1,0
87495,True,0.5,1,0.5,1,1
87496,True,0.5,0,0.5,0,0
87497,False,0.5,0,0.0,0,1
87498,False,0.5,1,0.0,1,0
87499,False,0.5,0,0.0,0,1
87500,True,0.75,1,0.5,1,1
87501,False,0.75,0,0.0,0,1
87502,True,0.75,1,0.5,1,1
87503,True,0.75,1,0.5,1,1
87504,True,0.75,1,0.5,1,1
87505,False,0.75,1,0.0,1,0
87506,False,0.75,0,0.0,0,1
87507,False,0.75,0,0.0,0,1
87508,True,0.75,1,0.5,1,1
87509,False,0.75,0,0.0,0,1
87510,False,0.75,0,0.0,0,1
87511,True,0.75,1,0.5,1,1
87512,False,0.75,0,0.0,0,1
87513,False,0.75,0,0.0,0,1
87514,True,0.75,1,0.5,1,1
87515,False,0.75,0,0.0,0,1
87516,False,0.75,1,0.0,1,0
87517,False,0.75,1,0.0,1,0
87518,False,0.75,1,0.0,1,0
87519,True,0.75,1,0.5,1,1
87520,False,0.75,1,0.0,1,0
87521,True,0.75,1,0.5,1,1
87522,True,0.75,1,0.5,1,1
87523,True,0.75,1,0.5,1,1
87524,True,0.75,1,0.5,1,1
87525,True,0.75,0,0.5,0,0
87526,True,0.75,1,0.5,1,1
87527,True,0.75,1,0.5,1,1
87528,True,0.75,1,0.5,1,1
87529,False,0.75,0,0.0,0,1
87530,True,0.75,1,0.5,1,1
87531,False,0.75,1,0.0,1,0
87532,True,0.75,1,0.5,1,1
87533,False,0.75,1,0.0,1,0
87534,True,0.75,1,0.5,1,1
87535,True,0.75,1,0.5,1,1
87536,True,0.75,0,0.5,0,0
87537,True,0.75,1,0.5,1,1
87538,True,0.75,1,0.5,1,1
87539,False,0.75,0,0.0,0,1
87540,True,0.75,1,0.5,1,1
87541,False,0.75,1,0.0,1,0
87542,True,0.75,1,0.5,1,1
87543,True,0.75,1,0.5,1,1
87544,True,0.75,1,0.5,1,1
87545,False,0.75,1,0.0,1,0
87546,False,0.75,0,0.0,0,1
87547,False,0.75,0,0.0,0,1
87548,True,0.75,1,0.5,1,1
87549,True,0.75,1,0.5,1,1
87550,True,0.75,1,0.5,1,1
87551,False,0.75,1,0.0,1,0
87552,True,0.75,1,0.5,1,1
87553,False,0.75,0,0.0,0,1
87554,True,0.75,1,0.5,1,1
87555,False,0.75,1,0.0,1,0
87556,False,0.75,0,0.0,0,1
87557,True,0.75,1,0.5,1,1
87558,True,0.75,1,0.5,1,1
87559,True,0.75,0,0.5,0,0
87560,True,0.75,1,0.5,1,1
87561,False,0.75,0,0.0,0,1
87562,True,0.75,1,0.5,1,1
87563,True,0.75,1,0.5,1,1
87564,True,0.75,1,0.5,1,1
87565,True,0.75,1,0.5,1,1
87566,False,0.75,1,0.0,1,0
87567,True,0.75,1,0.5,1,1
87568,False,0.75,1,0.0,1,0
87569,True,0.75,1,0.5,1,1
87570,True,0.75,1,0.5,1,1
87571,False,0.75,0,0.0,0,1
87572,False,0.75,0,0.0,0,1
87573,True,0.75,1,0.5,1,1
87574,False,0.75,1,0.0,1,0
87575,True,0.75,1,0.5,1,1
87576,True,0.75,1,0.5,1,1
87577,False,0.75,1,0.0,1,0
87578,True,0.75,1,0.5,1,1
87579,True,0.75,1,0.5,1,1
87580,True,0.75,0,0.5,0,0
87581,True,0.75,1,0.5,1,1
87582,False,0.75,0,0.0,0,1
87583,False,0.75,0,0.0,0,1
87584,True,0.75,0,0.5,0,0
87585,False,0.75,0,0.0,0,1
87586,True,0.75,0,0.5,0,0
87587,True,0.75,0,0.5,0,0
87588,True,0.75,1,0.5,1,1
87589,False,0.75,1,0.0,1,0
87590,False,0.75,1,0.0,1,0
87591,True,0.75,0,0.5,0,0
87592,True,0.75,1,0.5,1,1
87593,True,0.75,1,0.5,1,1
87594,True,0.75,1,0.5,1,1
87595,False,0.75,0,0.0,0,1
87596,True,0.75,1,0.5,1,1
87597,True,0.75,0,0.5,0,0
87598,False,0.75,1,0.0,1,0
87599,True,0.75,1,0.5,1,1
87600,True,0.75,1,0.5,1,1
87601,True,0.75,1,0.5,1,1
87602,True,0.75,1,0.5,1,1
87603,False,0.75,1,0.0,1,0
87604,False,0.75,0,0.0,0,1
87605,False,0.75,0,0.0,0,1
87606,True,0.75,1,0.5,1,1
87607,False,0.75,0,0.0,0,1
87608,True,0.75,1,0.5,1,1
87609,True,0.75,1,0.5,1,1
87610,True,0.75,0,0.5,0,0
87611,False,0.75,1,0.0,1,0
87612,False,0.75,1,0.0,1,0
87613,True,0.75,1,0.5,1,1
87614,True,0.75,1,0.5,1,1
87615,True,0.75,1,0.5,1,1
87616,True,0.75,1,0.5,1,1
87617,True,0.75,0,0.5,0,0
87618,True,0.75,0,0.5,0,0
87619,True,0.75,1,0.5,1,1
87620,False,0.75,0,0.0,0,1
87621,True,0.75,1,0.5,1,1
87622,True,0.75,0,0.5,0,0
87623,True,0.75,1,0.5,1,1
87624,False,0.75,0,0.0,0,1
87625,True,0.75,1,0.5,1,1
87626,True,0.75,1,0.5,1,1
87627,True,0.75,0,0.5,0,0
87628,False,0.75,1,0.0,1,0
87629,True,0.75,1,0.5,1,1
87630,False,0.75,1,0.0,1,0
87631,False,0.75,1,0.0,1,0
87632,True,0.75,1,0.5,1,1
87633,False,0.75,0,0.0,0,1
87634,False,0.75,1,0.0,1,0
87635,False,0.75,1,0.0,1,0
87636,True,0.75,1,0.5,1,1
87637,False,0.75,0,0.0,0,1
87638,True,0.75,1,0.5,1,1
87639,True,0.75,1,0.5,1,1
87640,True,0.75,1,0.5,1,1
87641,True,0.75,1,0.5,1,1
87642,True,0.75,1,0.5,1,1
87643,True,0.75,1,0.5,1,1
87644,False,0.75,0,0.0,0,1
87645,False,0.75,0,0.0,0,1
87646,True,0.75,1,0.5,1,1
87647,False,0.75,1,0.0,1,0
87648,True,0.75,1,0.5,1,1
87649,True,0.75,0,0.5,0,0
87650,True,0.75,1,0.5,1,1
87651,True,0.75,1,0.5,1,1
87652,False,0.75,1,0.0,1,0
87653,True,0.75,1,0.5,1,1
87654,False,0.75,0,0.0,0,1
87655,True,0.75,1,0.5,1,1
87656,False,0.75,1,0.0,1,0
87657,False,0.75,0,0.0,0,1
87658,True,0.75,1,0.5,1,1
87659,False,0.75,0,0.0,0,1
87660,True,0.75,1,0.5,1,1
87661,True,0.75,1,0.5,1,1
87662,True,0.75,1,0.5,1,1
87663,True,0.75,1,0.5,1,1
87664,True,0.75,1,0.5,1,1
87665,False,0.75,0,0.0,0,1
87666,True,0.75,0,0.5,0,0
87667,True,0.75,1,0.5,1,1
87668,True,0.75,1,0.5,1,1
87669,True,0.75,1,0.5,1,1
87670,True,0.75,1,0.5,1,1
87671,False,0.75,1,0.0,1,0
87672,True,0.75,1,0.5,1,1
87673,True,0.75,1,0.5,1,1
87674,False,0.75,0,0.0,0,1
87675,True,0.75,1,0.5,1,1
87676,False,0.75,1,0.0,1,0
87677,True,0.75,1,0.5,1,1
87678,True,0.75,1,0.5,1,1
87679,False,0.75,0,0.0,0,1
87680,True,0.75,1,0.5,1,1
87681,True,0.75,1,0.5,1,1
87682,True,0.75,1,0.5,1,1
87683,True,0.75,1,0.5,1,1
87684,True,0.75,0,0.5,0,0
87685,True,0.75,1,0.5,1,1
87686,True,0.75,1,0.5,1,1
87687,False,0.75,0,0.0,0,1
87688,True,0.75,1,0.5,1,1
87689,True,0.75,1,0.5,1,1
87690,True,0.75,1,0.5,1,1
87691,True,0.75,1,0.5,1,1
87692,False,0.75,1,0.0,1,0
87693,True,0.75,1,0.5,1,1
87694,False,0.75,0,0.0,0,1
87695,False,0.75,1,0.0,1,0
87696,True,0.75,1,0.5,1,1
87697,True,0.75,1,0.5,1,1
87698,True,0.75,1,0.5,1,1
87699,True,0.75,0,0.5,0,0
87700,True,0.75,1,0.5,1,1
87701,True,0.75,1,0.5,1,1
87702,False,0.75,0,0.0,0,1
87703,True,0.75,1,0.5,1,1
87704,False,0.75,0,0.0,0,1
87705,True,0.75,1,0.5,1,1
87706,True,0.75,1,0.5,1,1
87707,False,0.75,1,0.0,1,0
87708,False,0.75,0,0.0,0,1
87709,False,0.75,0,0.0,0,1
87710,True,0.75,1,0.5,1,1
87711,False,0.75,1,0.0,1,0
87712,False,0.75,0,0.0,0,1
87713,True,0.75,1,0.5,1,1
87714,False,0.75,1,0.0,1,0
87715,False,0.75,1,0.0,1,0
87716,False,0.75,1,0.0,1,0
87717,False,0.75,1,0.0,1,0
87718,True,0.75,1,0.5,1,1
87719,True,0.75,1,0.5,1,1
87720,True,0.75,1,0.5,1,1
87721,True,0.75,1,0.5,1,1
87722,False,0.75,1,0.0,1,0
87723,True,0.75,1,0.5,1,1
87724,False,0.75,1,0.0,1,0
87725,True,0.75,1,0.5,1,1
87726,False,0.75,0,0.0,0,1
87727,False,0.75,1,0.0,1,0
87728,True,0.75,1,0.5,1,1
87729,False,0.75,1,0.0,1,0
87730,True,0.75,1,0.5,1,1
87731,False,0.75,0,0.0,0,1
87732,False,0.75,0,0.0,0,1
87733,True,0.75,1,0.5,1,1
87734,True,0.75,1,0.5,1,1
87735,True,0.75,1,0.5,1,1
87736,True,0.75,0,0.5,0,0
87737,False,0.75,1,0.0,1,0
87738,True,0.75,1,0.5,1,1
87739,False,0.75,1,0.0,1,0
87740,True,0.75,1,0.5,1,1
87741,True,0.75,1,0.5,1,1
87742,True,0.75,1,0.5,1,1
87743,False,0.75,0,0.0,0,1
87744,True,0.75,1,0.5,1,1
87745,False,0.75,1,0.0,1,0
87746,False,0.75,1,0.0,1,0
87747,False,0.75,1,0.0,1,0
87748,True,0.75,1,0.5,1,1
87749,True,0.75,1,0.5,1,1
87750,True,0.75,1,0.5,1,1
87751,False,0.75,0,0.0,0,1
87752,True,0.75,1,0.5,1,1
87753,False,0.75,0,0.0,0,1
87754,True,0.75,1,0.5,1,1
87755,False,0.75,0,0.0,0,1
87756,True,0.75,1,0.5,1,1
87757,True,0.75,1,0.5,1,1
87758,True,0.75,1,0.5,1,1
87759,True,0.75,1,0.5,1,1
87760,True,0.75,1,0.5,1,1
87761,True,0.75,1,0.5,1,1
87762,True,0.75,1,0.5,1,1
87763,False,0.75,1,0.0,1,0
87764,False,0.75,1,0.0,1,0
87765,True,0.75,1,0.5,1,1
87766,True,0.75,1,0.5,1,1
87767,True,0.75,1,0.5,1,1
87768,True,0.75,1,0.5,1,1
87769,True,0.75,1,0.5,1,1
87770,True,0.75,1,0.5,1,1
87771,False,0.75,0,0.0,0,1
87772,False,0.75,1,0.0,1,0
87773,False,0.75,0,0.0,0,1
87774,True,0.75,1,0.5,1,1
87775,True,0.75,1,0.5,1,1
87776,False,0.75,0,0.0,0,1
87777,False,0.75,1,0.0,1,0
87778,True,0.75,1,0.5,1,1
87779,False,0.75,1,0.0,1,0
87780,True,0.75,1,0.5,1,1
87781,False,0.75,0,0.0,0,1
87782,False,0.75,1,0.0,1,0
87783,True,0.75,1,0.5,1,1
87784,True,0.75,1,0.5,1,1
87785,True,0.75,1,0.5,1,1
87786,True,0.75,1,0.5,1,1
87787,True,0.75,1,0.5,1,1
87788,True,0.75,1,0.5,1,1
87789,True,0.75,1,0.5,1,1
87790,False,0.75,0,0.0,0,1
87791,False,0.75,0,0.0,0,1
87792,False,0.75,1,0.0,1,0
87793,True,0.75,1,0.5,1,1
87794,True,0.75,1,0.5,1,1
87795,False,0.75,1,0.0,1,0
87796,False,0.75,0,0.0,0,1
87797,True,0.75,0,0.5,0,0
87798,False,0.75,1,0.0,1,0
87799,True,0.75,1,0.5,1,1
87800,True,0.75,1,0.5,1,1
87801,False,0.75,0,0.0,0,1
87802,True,0.75,1,0.5,1,1
87803,False,0.75,1,0.0,1,0
87804,False,0.75,1,0.0,1,0
87805,True,0.75,1,0.5,1,1
87806,True,0.75,1,0.5,1,1
87807,False,0.75,0,0.0,0,1
87808,True,0.75,1,0.5,1,1
87809,True,0.75,0,0.5,0,0
87810,True,0.75,1,0.5,1,1
87811,True,0.75,1,0.5,1,1
87812,True,0.75,1,0.5,1,1
87813,True,0.75,0,0.5,0,0
87814,True,0.75,1,0.5,1,1
87815,True,0.75,1,0.5,1,1
87816,True,0.75,0,0.5,0,0
87817,True,0.75,1,0.5,1,1
87818,True,0.75,1,0.5,1,1
87819,True,0.75,0,0.5,0,0
87820,False,0.75,1,0.0,1,0
87821,True,0.75,0,0.5,0,0
87822,True,0.75,1,0.5,1,1
87823,True,0.75,1,0.5,1,1
87824,False,0.75,1,0.0,1,0
87825,False,0.75,1,0.0,1,0
87826,True,0.75,1,0.5,1,1
87827,True,0.75,1,0.5,1,1
87828,False,0.75,1,0.0,1,0
87829,True,0.75,0,0.5,0,0
87830,False,0.75,0,0.0,0,1
87831,True,0.75,1,0.5,1,1
87832,False,0.75,1,0.0,1,0
87833,True,0.75,1,0.5,1,1
87834,True,0.75,1,0.5,1,1
87835,True,0.75,1,0.5,1,1
87836,True,0.75,1,0.5,1,1
87837,True,0.75,1,0.5,1,1
87838,False,0.75,1,0.0,1,0
87839,False,0.75,1,0.0,1,0
87840,False,0.75,0,0.0,0,1
87841,True,0.75,0,0.5,0,0
87842,False,0.75,1,0.0,1,0
87843,True,0.75,0,0.5,0,0
87844,True,0.75,1,0.5,1,1
87845,True,0.75,0,0.5,0,0
87846,False,0.75,1,0.0,1,0
87847,True,0.75,1,0.5,1,1
87848,True,0.75,1,0.5,1,1
87849,False,0.75,0,0.0,0,1
87850,True,0.75,1,0.5,1,1
87851,True,0.75,0,0.5,0,0
87852,True,0.75,1,0.5,1,1
87853,True,0.75,1,0.5,1,1
87854,True,0.75,1,0.5,1,1
87855,True,0.75,1,0.5,1,1
87856,True,0.75,1,0.5,1,1
87857,True,0.75,1,0.5,1,1
87858,True,0.75,1,0.5,1,1
87859,False,0.75,1,0.0,1,0
87860,True,0.75,0,0.5,0,0
87861,True,0.75,1,0.5,1,1
87862,True,0.75,1,0.5,1,1
87863,True,0.75,1,0.5,1,1
87864,True,0.75,1,0.5,1,1
87865,True,0.75,1,0.5,1,1
87866,False,0.75,0,0.0,0,1
87867,False,0.75,1,0.0,1,0
87868,True,0.75,1,0.5,1,1
87869,True,0.75,0,0.5,0,0
87870,True,0.75,1,0.5,1,1
87871,True,0.75,1,0.5,1,1
87872,True,0.75,1,0.5,1,1
87873,True,0.75,1,0.5,1,1
87874,False,0.75,1,0.0,1,0
87875,True,0.75,1,0.5,1,1
87876,False,0.75,1,0.0,1,0
87877,False,0.75,1,0.0,1,0
87878,True,0.75,1,0.5,1,1
87879,True,0.75,1,0.5,1,1
87880,True,0.75,1,0.5,1,1
87881,True,0.75,1,0.5,1,1
87882,True,0.75,1,0.5,1,1
87883,True,0.75,1,0.5,1,1
87884,True,0.75,1,0.5,1,1
87885,False,0.75,1,0.0,1,0
87886,True,0.75,1,0.5,1,1
87887,True,0.75,1,0.5,1,1
87888,False,0.75,0,0.0,0,1
87889,False,0.75,1,0.0,1,0
87890,True,0.75,1,0.5,1,1
87891,True,0.75,1,0.5,1,1
87892,False,0.75,0,0.0,0,1
87893,True,0.75,1,0.5,1,1
87894,False,0.75,1,0.0,1,0
87895,True,0.75,1,0.5,1,1
87896,True,0.75,1,0.5,1,1
87897,True,0.75,1,0.5,1,1
87898,True,0.75,1,0.5,1,1
87899,True,0.75,1,0.5,1,1
87900,True,0.75,1,0.5,1,1
87901,False,0.75,0,0.0,0,1
87902,False,0.75,1,0.0,1,0
87903,True,0.75,1,0.5,1,1
87904,True,0.75,0,0.5,0,0
87905,True,0.75,1,0.5,1,1
87906,False,0.75,1,0.0,1,0
87907,True,0.75,0,0.5,0,0
87908,True,0.75,1,0.5,1,1
87909,True,0.75,1,0.5,1,1
87910,True,0.75,0,0.5,0,0
87911,True,0.75,1,0.5,1,1
87912,True,0.75,0,0.5,0,0
87913,True,0.75,1,0.5,1,1
87914,True,0.75,1,0.5,1,1
87915,False,0.75,0,0.0,0,1
87916,True,0.75,0,0.5,0,0
87917,False,0.75,0,0.0,0,1
87918,True,0.75,1,0.5,1,1
87919,True,0.75,1,0.5,1,1
87920,True,0.75,1,0.5,1,1
87921,False,0.75,1,0.0,1,0
87922,True,0.75,1,0.5,1,1
87923,True,0.75,1,0.5,1,1
87924,True,0.75,1,0.5,1,1
87925,False,0.75,1,0.0,1,0
87926,True,0.75,1,0.5,1,1
87927,True,0.75,1,0.5,1,1
87928,True,0.75,1,0.5,1,1
87929,False,0.75,0,0.0,0,1
87930,True,0.75,1,0.5,1,1
87931,False,0.75,0,0.0,0,1
87932,True,0.75,1,0.5,1,1
87933,False,0.75,1,0.0,1,0
87934,False,0.75,0,0.0,0,1
87935,True,0.75,1,0.5,1,1
87936,True,0.75,1,0.5,1,1
87937,True,0.75,0,0.5,0,0
87938,False,0.75,0,0.0,0,1
87939,True,0.75,1,0.5,1,1
87940,False,0.75,0,0.0,0,1
87941,False,0.75,0,0.0,0,1
87942,True,0.75,1,0.5,1,1
87943,False,0.75,1,0.0,1,0
87944,False,0.75,0,0.0,0,1
87945,False,0.75,1,0.0,1,0
87946,True,0.75,1,0.5,1,1
87947,True,0.75,1,0.5,1,1
87948,True,0.75,1,0.5,1,1
87949,True,0.75,1,0.5,1,1
87950,False,0.75,1,0.0,1,0
87951,True,0.75,1,0.5,1,1
87952,False,0.75,1,0.0,1,0
87953,False,0.75,1,0.0,1,0
87954,False,0.75,0,0.0,0,1
87955,True,0.75,1,0.5,1,1
87956,True,0.75,1,0.5,1,1
87957,False,0.75,0,0.0,0,1
87958,True,0.75,1,0.5,1,1
87959,True,0.75,1,0.5,1,1
87960,True,0.75,1,0.5,1,1
87961,True,0.75,1,0.5,1,1
87962,False,0.75,1,0.0,1,0
87963,False,0.75,1,0.0,1,0
87964,True,0.75,1,0.5,1,1
87965,False,0.75,1,0.0,1,0
87966,True,0.75,1,0.5,1,1
87967,False,0.75,1,0.0,1,0
87968,False,0.75,1,0.0,1,0
87969,True,0.75,1,0.5,1,1
87970,False,0.75,1,0.0,1,0
87971,True,0.75,1,0.5,1,1
87972,True,0.75,1,0.5,1,1
87973,False,0.75,1,0.0,1,0
87974,True,0.75,1,0.5,1,1
87975,False,0.75,1,0.0,1,0
87976,True,0.75,1,0.5,1,1
87977,True,0.75,0,0.5,0,0
87978,True,0.75,0,0.5,0,0
87979,False,0.75,1,0.0,1,0
87980,False,0.75,1,0.0,1,0
87981,False,0.75,1,0.0,1,0
87982,False,0.75,0,0.0,0,1
87983,True,0.75,1,0.5,1,1
87984,False,0.75,0,0.0,0,1
87985,True,0.75,1,0.5,1,1
87986,True,0.75,1,0.5,1,1
87987,True,0.75,1,0.5,1,1
87988,True,0.75,1,0.5,1,1
87989,True,0.75,1,0.5,1,1
87990,False,0.75,0,0.0,0,1
87991,False,0.75,1,0.0,1,0
87992,False,0.75,1,0.0,1,0
87993,True,0.75,1,0.5,1,1
87994,False,0.75,1,0.0,1,0
87995,False,0.75,0,0.0,0,1
87996,True,0.75,1,0.5,1,1
87997,False,0.75,0,0.0,0,1
87998,True,0.75,1,0.5,1,1
87999,False,0.75,1,0.0,1,0
88000,False,0.85,0,0.0,0,1
88001,True,0.85,1,0.5,1,1
88002,True,0.85,1,0.5,1,1
88003,True,0.85,1,0.5,1,1
88004,True,0.85,1,0.5,1,1
88005,True,0.85,1,0.5,1,1
88006,True,0.85,1,0.5,1,1
88007,False,0.85,0,0.0,0,1
88008,True,0.85,1,0.5,1,1
88009,True,0.85,1,0.5,1,1
88010,True,0.85,1,0.5,1,1
88011,False,0.85,0,0.0,0,1
88012,True,0.85,1,0.5,1,1
88013,False,0.85,1,0.0,1,0
88014,True,0.85,1,0.5,1,1
88015,True,0.85,1,0.5,1,1
88016,True,0.85,1,0.5,1,1
88017,True,0.85,1,0.5,1,1
88018,True,0.85,1,0.5,1,1
88019,True,0.85,1,0.5,1,1
88020,True,0.85,1,0.5,1,1
88021,True,0.85,1,0.5,1,1
88022,True,0.85,1,0.5,1,1
88023,True,0.85,0,0.5,0,0
88024,True,0.85,1,0.5,1,1
88025,True,0.85,1,0.5,1,1
88026,True,0.85,1,0.5,1,1
88027,True,0.85,1,0.5,1,1
88028,True,0.85,1,0.5,1,1
88029,True,0.85,1,0.5,1,1
88030,False,0.85,0,0.0,0,1
88031,True,0.85,1,0.5,1,1
88032,True,0.85,1,0.5,1,1
88033,True,0.85,1,0.5,1,1
88034,False,0.85,1,0.0,1,0
88035,False,0.85,0,0.0,0,1
88036,True,0.85,0,0.5,0,0
88037,True,0.85,1,0.5,1,1
88038,False,0.85,0,0.0,0,1
88039,False,0.85,1,0.0,1,0
88040,True,0.85,1,0.5,1,1
88041,False,0.85,0,0.0,0,1
88042,True,0.85,1,0.5,1,1
88043,True,0.85,1,0.5,1,1
88044,False,0.85,1,0.0,1,0
88045,False,0.85,0,0.0,0,1
88046,True,0.85,1,0.5,1,1
88047,False,0.85,0,0.0,0,1
88048,False,0.85,0,0.0,0,1
88049,True,0.85,1,0.5,1,1
88050,False,0.85,1,0.0,1,0
88051,False,0.85,1,0.0,1,0
88052,True,0.85,1,0.5,1,1
88053,False,0.85,0,0.0,0,1
88054,True,0.85,1,0.5,1,1
88055,True,0.85,1,0.5,1,1
88056,True,0.85,1,0.5,1,1
88057,False,0.85,1,0.0,1,0
88058,True,0.85,1,0.5,1,1
88059,True,0.85,1,0.5,1,1
88060,True,0.85,1,0.5,1,1
88061,True,0.85,1,0.5,1,1
88062,True,0.85,1,0.5,1,1
88063,True,0.85,1,0.5,1,1
88064,True,0.85,1,0.5,1,1
88065,True,0.85,1,0.5,1,1
88066,False,0.85,1,0.0,1,0
88067,True,0.85,1,0.5,1,1
88068,True,0.85,1,0.5,1,1
88069,True,0.85,0,0.5,0,0
88070,True,0.85,1,0.5,1,1
88071,False,0.85,0,0.0,0,1
88072,True,0.85,1,0.5,1,1
88073,True,0.85,1,0.5,1,1
88074,False,0.85,0,0.0,0,1
88075,True,0.85,1,0.5,1,1
88076,True,0.85,1,0.5,1,1
88077,True,0.85,1,0.5,1,1
88078,True,0.85,1,0.5,1,1
88079,True,0.85,1,0.5,1,1
88080,True,0.85,1,0.5,1,1
88081,True,0.85,1,0.5,1,1
88082,False,0.85,1,0.0,1,0
88083,False,0.85,1,0.0,1,0
88084,True,0.85,1,0.5,1,1
88085,False,0.85,1,0.0,1,0
88086,True,0.85,1,0.5,1,1
88087,True,0.85,1,0.5,1,1
88088,True,0.85,1,0.5,1,1
88089,True,0.85,1,0.5,1,1
88090,True,0.85,0,0.5,0,0
88091,True,0.85,1,0.5,1,1
88092,True,0.85,1,0.5,1,1
88093,False,0.85,0,0.0,0,1
88094,True,0.85,1,0.5,1,1
88095,False,0.85,1,0.0,1,0
88096,True,0.85,1,0.5,1,1
88097,True,0.85,1,0.5,1,1
88098,False,0.85,1,0.0,1,0
88099,False,0.85,0,0.0,0,1
88100,True,0.85,1,0.5,1,1
88101,True,0.85,1,0.5,1,1
88102,True,0.85,1,0.5,1,1
88103,True,0.85,1,0.5,1,1
88104,True,0.85,1,0.5,1,1
88105,True,0.85,1,0.5,1,1
88106,True,0.85,1,0.5,1,1
88107,True,0.85,1,0.5,1,1
88108,True,0.85,1,0.5,1,1
88109,True,0.85,1,0.5,1,1
88110,True,0.85,1,0.5,1,1
88111,True,0.85,1,0.5,1,1
88112,False,0.85,1,0.0,1,0
88113,False,0.85,1,0.0,1,0
88114,False,0.85,1,0.0,1,0
88115,True,0.85,1,0.5,1,1
88116,False,0.85,0,0.0,0,1
88117,True,0.85,1,0.5,1,1
88118,False,0.85,0,0.0,0,1
88119,False,0.85,0,0.0,0,1
88120,True,0.85,1,0.5,1,1
88121,True,0.85,1,0.5,1,1
88122,True,0.85,1,0.5,1,1
88123,True,0.85,1,0.5,1,1
88124,True,0.85,1,0.5,1,1
88125,False,0.85,1,0.0,1,0
88126,False,0.85,1,0.0,1,0
88127,True,0.85,1,0.5,1,1
88128,True,0.85,1,0.5,1,1
88129,True,0.85,1,0.5,1,1
88130,True,0.85,1,0.5,1,1
88131,True,0.85,1,0.5,1,1
88132,True,0.85,1,0.5,1,1
88133,True,0.85,1,0.5,1,1
88134,True,0.85,1,0.5,1,1
88135,True,0.85,1,0.5,1,1
88136,True,0.85,0,0.5,0,0
