,G,c1,c2,count,p1,p2,post,pre
66210,False,1,0,9,0.95,0.93,9,9.0
66211,False,1,1,10,0.95,0.93,10,10.0
66212,False,1,1,10,0.95,0.93,10,10.0
66213,False,1,1,10,0.95,0.93,10,10.0
66214,False,1,1,10,0.95,0.93,10,10.0
66215,False,1,1,10,0.95,0.93,10,10.0
66216,False,1,1,10,0.95,0.93,10,10.0
66217,False,1,1,10,0.95,0.93,10,10.0
66218,False,1,0,9,0.95,0.93,9,9.0
66219,False,1,1,10,0.95,0.93,10,10.0
66220,False,1,1,10,0.95,0.93,10,10.0
66221,False,1,1,10,0.95,0.93,10,10.0
66222,False,1,0,9,0.95,0.93,9,9.0
66223,False,0,1,9,0.95,0.93,9,9.0
66224,False,0,1,9,0.95,0.93,9,9.0
66225,False,1,1,10,0.95,0.93,10,10.0
66226,False,1,1,10,0.95,0.93,10,10.0
66227,False,1,1,10,0.95,0.93,10,10.0
66228,False,1,1,10,0.95,0.93,10,10.0
66229,False,1,1,10,0.95,0.93,10,10.0
66230,False,1,1,10,0.95,0.93,10,10.0
66231,False,1,1,10,0.95,0.93,10,10.0
66232,False,1,0,9,0.95,0.93,9,9.0
66233,False,1,1,10,0.95,0.93,10,10.0
66234,False,1,1,10,0.95,0.93,10,10.0
66235,False,1,1,10,0.95,0.93,10,10.0
66236,False,1,1,10,0.95,0.93,10,10.0
66237,False,1,1,10,0.95,0.93,10,10.0
66238,False,1,1,10,0.95,0.93,10,10.0
66239,False,1,1,10,0.95,0.93,10,10.0
66240,False,1,0,9,0.95,0.93,9,9.0
66241,False,1,1,10,0.95,0.93,10,10.0
66242,False,1,1,10,0.95,0.93,10,10.0
66243,False,1,1,10,0.95,0.93,10,10.0
66244,False,0,1,9,0.95,0.93,9,9.0
66245,False,1,1,10,0.95,0.93,10,10.0
66246,False,1,1,10,0.95,0.93,10,10.0
66247,False,1,0,9,0.95,0.93,9,9.0
66248,False,1,1,10,0.95,0.93,10,10.0
66249,False,1,1,10,0.95,0.93,10,10.0
66250,False,1,1,10,0.95,0.93,10,10.0
66251,False,1,1,10,0.95,0.93,10,10.0
66252,False,1,1,10,0.95,0.93,10,10.0
66253,False,1,1,10,0.95,0.93,10,10.0
66254,False,1,1,10,0.95,0.93,10,10.0
66255,False,1,1,10,0.95,0.93,10,10.0
66256,False,1,1,10,0.95,0.93,10,10.0
66257,False,1,1,10,0.95,0.93,10,10.0
66258,False,1,1,10,0.95,0.93,10,10.0
66259,False,1,1,10,0.95,0.93,10,10.0
66260,False,1,1,10,0.95,0.93,10,10.0
66261,False,1,1,10,0.95,0.93,10,10.0
66262,False,1,1,10,0.95,0.93,10,10.0
66263,False,1,1,10,0.95,0.93,10,10.0
66264,False,1,1,10,0.95,0.93,10,10.0
66265,False,0,1,9,0.95,0.93,9,9.0
66266,False,1,1,10,0.95,0.93,10,10.0
66267,False,1,1,10,0.95,0.93,10,10.0
66268,False,1,1,10,0.95,0.93,10,10.0
66269,False,1,1,10,0.95,0.93,10,10.0
66270,False,0,1,9,0.95,0.93,9,9.0
66271,False,1,1,10,0.95,0.93,10,10.0
66272,False,0,1,9,0.95,0.93,9,9.0
66273,False,1,1,10,0.95,0.93,10,10.0
66274,False,1,1,10,0.95,0.93,10,10.0
66275,False,1,1,10,0.95,0.93,10,10.0
66276,False,1,1,10,0.95,0.93,10,10.0
66277,False,1,1,10,0.95,0.93,10,10.0
66278,False,1,1,10,0.95,0.93,10,10.0
66279,False,1,1,10,0.95,0.93,10,10.0
66280,False,1,1,10,0.95,0.93,10,10.0
66281,False,1,1,10,0.95,0.93,10,10.0
66282,False,1,1,10,0.95,0.93,10,10.0
66283,False,1,1,10,0.95,0.93,10,10.0
66284,False,1,1,10,0.95,0.93,10,10.0
66285,False,1,1,10,0.95,0.93,10,10.0
66286,False,1,1,10,0.95,0.93,10,10.0
66287,False,1,1,10,0.95,0.93,10,10.0
66288,False,1,1,10,0.95,0.93,10,10.0
66289,False,1,1,10,0.95,0.93,10,10.0
66290,False,1,0,9,0.95,0.93,9,9.0
66291,False,1,1,10,0.95,0.93,10,10.0
66292,False,1,1,10,0.95,0.93,10,10.0
66293,False,1,1,10,0.95,0.93,10,10.0
66294,False,1,1,10,0.95,0.93,10,10.0
66295,False,1,1,10,0.95,0.93,10,10.0
66296,False,1,1,10,0.95,0.93,10,10.0
66297,False,1,0,9,0.95,0.93,9,9.0
66298,False,1,1,10,0.95,0.93,10,10.0
66299,False,1,1,10,0.95,0.93,10,10.0
66300,False,1,1,10,0.95,0.93,10,10.0
66301,False,1,1,10,0.95,0.93,10,10.0
66302,False,1,0,9,0.95,0.93,9,9.0
66303,False,1,1,10,0.95,0.93,10,10.0
66304,False,1,1,10,0.95,0.93,10,10.0
66305,False,1,1,10,0.95,0.93,10,10.0
66306,False,1,1,10,0.95,0.93,10,10.0
66307,False,1,1,10,0.95,0.93,10,10.0
66308,False,1,1,10,0.95,0.93,10,10.0
66309,False,1,1,10,0.95,0.93,10,10.0
66310,False,1,1,10,0.95,0.93,10,10.0
66311,False,1,1,10,0.95,0.93,10,10.0
66312,False,1,1,10,0.95,0.93,10,10.0
66313,False,1,1,10,0.95,0.93,10,10.0
66314,False,0,1,9,0.95,0.93,9,9.0
66315,False,1,1,10,0.95,0.93,10,10.0
66316,True,0,0,8,0.95,0.93,8,9.879999999999999
66317,False,1,1,10,0.95,0.93,10,10.0
66318,False,1,1,10,0.95,0.93,10,10.0
66319,False,1,1,10,0.95,0.93,10,10.0
66320,False,1,1,10,0.95,0.93,10,10.0
66321,False,1,1,10,0.95,0.93,10,10.0
66322,False,1,1,10,0.95,0.93,10,10.0
66323,False,1,1,10,0.95,0.93,10,10.0
66324,False,0,1,9,0.95,0.93,9,9.0
66325,False,0,1,9,0.95,0.93,9,9.0
66326,False,1,1,10,0.95,0.93,10,10.0
66327,False,1,1,10,0.95,0.93,10,10.0
66328,False,1,1,10,0.95,0.93,10,10.0
66329,False,1,1,10,0.95,0.93,10,10.0
66330,False,1,1,10,0.95,0.93,10,10.0
66331,False,0,1,9,0.95,0.93,9,9.0
66332,False,1,1,10,0.95,0.93,10,10.0
66333,False,1,1,10,0.95,0.93,10,10.0
66334,False,1,1,10,0.95,0.93,10,10.0
66335,False,1,1,10,0.95,0.93,10,10.0
66336,False,1,1,10,0.95,0.93,10,10.0
66337,False,1,1,10,0.95,0.93,10,10.0
66338,False,1,1,10,0.95,0.93,10,10.0
66339,False,1,1,10,0.95,0.93,10,10.0
66340,False,0,1,9,0.95,0.93,9,9.0
66341,False,1,0,9,0.95,0.93,9,9.0
66342,False,0,1,9,0.95,0.93,9,9.0
66343,False,1,1,10,0.95,0.93,10,10.0
66344,False,1,1,10,0.95,0.93,10,10.0
66345,False,1,1,10,0.95,0.93,10,10.0
66346,False,1,0,9,0.95,0.93,9,9.0
66347,False,1,1,10,0.95,0.93,10,10.0
66348,False,1,1,10,0.95,0.93,10,10.0
66349,False,1,1,10,0.95,0.93,10,10.0
66350,False,1,1,10,0.95,0.93,10,10.0
66351,False,1,1,10,0.95,0.93,10,10.0
66352,False,1,1,10,0.95,0.93,10,10.0
66353,False,1,1,10,0.95,0.93,10,10.0
66354,False,1,1,10,0.95,0.93,10,10.0
66355,False,1,1,10,0.95,0.93,10,10.0
66356,False,1,1,10,0.95,0.93,10,10.0
66357,False,1,1,10,0.95,0.93,10,10.0
66358,False,1,1,10,0.95,0.93,10,10.0
66359,False,1,1,10,0.95,0.93,10,10.0
66360,False,1,1,10,0.95,0.93,10,10.0
66361,False,1,1,10,0.95,0.93,10,10.0
66362,False,1,1,10,0.95,0.93,10,10.0
66363,False,1,1,10,0.95,0.93,10,10.0
66364,False,0,1,9,0.95,0.93,9,9.0
66365,False,1,1,10,0.95,0.93,10,10.0
66366,False,1,1,10,0.95,0.93,10,10.0
66367,False,1,1,10,0.95,0.93,10,10.0
66368,False,1,0,9,0.95,0.93,9,9.0
66369,False,1,1,10,0.95,0.93,10,10.0
66370,False,1,1,10,0.95,0.93,10,10.0
66371,False,1,1,10,0.95,0.93,10,10.0
66372,False,1,1,10,0.95,0.93,10,10.0
66373,False,1,1,10,0.95,0.93,10,10.0
66374,False,1,1,10,0.95,0.93,10,10.0
66375,False,1,1,10,0.95,0.93,10,10.0
66376,False,1,1,10,0.95,0.93,10,10.0
66377,False,1,1,10,0.95,0.93,10,10.0
66378,False,1,1,10,0.95,0.93,10,10.0
66379,False,1,1,10,0.95,0.93,10,10.0
66380,False,1,1,10,0.95,0.93,10,10.0
66381,False,1,1,10,0.95,0.93,10,10.0
66382,False,1,1,10,0.95,0.93,10,10.0
66383,False,1,1,10,0.95,0.93,10,10.0
66384,False,0,1,9,0.95,0.93,9,9.0
66385,False,1,1,10,0.95,0.93,10,10.0
66386,False,1,1,10,0.95,0.93,10,10.0
66387,False,1,1,10,0.95,0.93,10,10.0
66388,False,1,1,10,0.95,0.93,10,10.0
66389,False,1,1,10,0.95,0.93,10,10.0
66390,False,1,1,10,0.95,0.93,10,10.0
66391,False,1,1,10,0.95,0.93,10,10.0
66392,False,1,1,10,0.95,0.93,10,10.0
66393,False,1,1,10,0.95,0.93,10,10.0
66394,False,1,1,10,0.95,0.93,10,10.0
66395,False,0,1,9,0.95,0.93,9,9.0
66396,False,1,1,10,0.95,0.93,10,10.0
66397,False,1,1,10,0.95,0.93,10,10.0
66398,False,1,1,10,0.95,0.93,10,10.0
66399,False,1,1,10,0.95,0.93,10,10.0
66400,False,1,1,10,0.95,0.93,10,10.0
66401,False,1,0,9,0.95,0.93,9,9.0
66402,False,1,1,10,0.95,0.93,10,10.0
66403,False,1,1,10,0.95,0.93,10,10.0
66404,False,1,1,10,0.95,0.93,10,10.0
66405,False,1,1,10,0.95,0.93,10,10.0
66406,False,1,1,10,0.95,0.93,10,10.0
66407,False,0,1,9,0.95,0.93,9,9.0
66408,False,1,1,10,0.95,0.93,10,10.0
66409,False,1,1,10,0.95,0.93,10,10.0
66410,False,1,1,10,0.95,0.93,10,10.0
66411,False,1,0,9,0.95,0.93,9,9.0
66412,False,1,1,10,0.95,0.93,10,10.0
66413,False,0,1,9,0.95,0.93,9,9.0
66414,False,1,1,10,0.95,0.93,10,10.0
66415,False,1,1,10,0.95,0.93,10,10.0
66416,False,1,1,10,0.95,0.93,10,10.0
66417,False,1,1,10,0.95,0.93,10,10.0
66418,False,1,1,10,0.95,0.93,10,10.0
66419,False,1,1,10,0.95,0.93,10,10.0
66420,False,1,1,10,0.95,0.93,10,10.0
66421,False,1,1,10,0.95,0.93,10,10.0
66422,False,1,1,10,0.95,0.93,10,10.0
66423,False,1,1,10,0.95,0.93,10,10.0
66424,False,1,1,10,0.95,0.93,10,10.0
66425,False,1,1,10,0.95,0.93,10,10.0
66426,False,1,1,10,0.95,0.93,10,10.0
66427,False,1,1,10,0.95,0.93,10,10.0
66428,False,1,1,10,0.95,0.93,10,10.0
66429,False,1,1,10,0.95,0.93,10,10.0
66430,False,1,1,10,0.95,0.93,10,10.0
66431,False,1,1,10,0.95,0.93,10,10.0
66432,False,1,1,10,0.95,0.93,10,10.0
66433,False,1,1,10,0.95,0.93,10,10.0
66434,False,1,1,10,0.95,0.93,10,10.0
66435,False,1,1,10,0.95,0.93,10,10.0
66436,False,1,1,10,0.95,0.93,10,10.0
66437,False,1,1,10,0.95,0.93,10,10.0
66438,False,1,1,10,0.95,0.93,10,10.0
66439,False,1,1,10,0.95,0.93,10,10.0
66440,False,1,1,10,0.95,0.93,10,10.0
66441,False,0,1,9,0.95,0.93,9,9.0
66442,False,1,1,10,0.95,0.93,10,10.0
66443,False,1,1,10,0.95,0.93,10,10.0
66444,False,1,0,9,0.95,0.93,9,9.0
66445,False,1,1,10,0.95,0.93,10,10.0
66446,False,1,1,10,0.95,0.93,10,10.0
66447,False,1,1,10,0.95,0.93,10,10.0
66448,False,1,1,10,0.95,0.93,10,10.0
66449,False,1,1,10,0.95,0.93,10,10.0
66450,False,1,1,10,0.95,0.93,10,10.0
66451,False,1,1,10,0.95,0.93,10,10.0
66452,False,1,0,9,0.95,0.93,9,9.0
66453,False,1,1,10,0.95,0.93,10,10.0
66454,False,1,1,10,0.95,0.93,10,10.0
66455,False,1,1,10,0.95,0.93,10,10.0
66456,False,1,1,10,0.95,0.93,10,10.0
66457,False,1,1,10,0.95,0.93,10,10.0
66458,False,1,1,10,0.95,0.93,10,10.0
66459,False,1,1,10,0.95,0.93,10,10.0
66460,False,1,1,10,0.95,0.93,10,10.0
66461,False,1,1,10,0.95,0.93,10,10.0
66462,False,1,1,10,0.95,0.93,10,10.0
66463,False,0,1,9,0.95,0.93,9,9.0
66464,False,1,1,10,0.95,0.93,10,10.0
66465,False,1,1,10,0.95,0.93,10,10.0
66466,False,1,1,10,0.95,0.93,10,10.0
66467,False,1,1,10,0.95,0.93,10,10.0
66468,False,1,1,10,0.95,0.93,10,10.0
66469,False,1,1,10,0.95,0.93,10,10.0
66470,False,1,1,10,0.95,0.93,10,10.0
66471,False,1,1,10,0.95,0.93,10,10.0
66472,False,1,1,10,0.95,0.93,10,10.0
66473,False,1,0,9,0.95,0.93,9,9.0
66474,False,1,0,9,0.95,0.93,9,9.0
66475,False,1,1,10,0.95,0.93,10,10.0
66476,False,1,1,10,0.95,0.93,10,10.0
66477,False,1,1,10,0.95,0.93,10,10.0
66478,False,1,1,10,0.95,0.93,10,10.0
66479,False,1,1,10,0.95,0.93,10,10.0
66480,False,1,0,9,0.95,0.93,9,9.0
66481,False,1,1,10,0.95,0.93,10,10.0
66482,False,1,1,10,0.95,0.93,10,10.0
66483,False,0,1,9,0.95,0.93,9,9.0
66484,False,1,1,10,0.95,0.93,10,10.0
66485,False,1,1,10,0.95,0.93,10,10.0
66486,True,0,0,8,0.95,0.93,8,9.879999999999999
66487,False,1,1,10,0.95,0.93,10,10.0
66488,False,1,1,10,0.95,0.93,10,10.0
66489,False,1,1,10,0.95,0.93,10,10.0
66490,False,1,1,10,0.95,0.93,10,10.0
66491,False,1,1,10,0.95,0.93,10,10.0
66492,False,1,0,9,0.95,0.93,9,9.0
66493,False,1,1,10,0.95,0.93,10,10.0
66494,False,1,1,10,0.95,0.93,10,10.0
66495,False,1,1,10,0.95,0.93,10,10.0
66496,False,1,1,10,0.95,0.93,10,10.0
66497,False,1,1,10,0.95,0.93,10,10.0
66498,False,1,1,10,0.95,0.93,10,10.0
66499,False,0,1,9,0.95,0.93,9,9.0
66500,False,1,0,14,0.65,0.85,14,14.0
66501,False,0,1,14,0.65,0.85,14,14.0
66502,False,1,1,15,0.65,0.85,15,15.0
66503,False,1,1,15,0.65,0.85,15,15.0
66504,False,0,1,14,0.65,0.85,14,14.0
66505,False,1,0,14,0.65,0.85,14,14.0
66506,False,1,1,15,0.65,0.85,15,15.0
66507,False,1,1,15,0.65,0.85,15,15.0
66508,False,0,1,14,0.65,0.85,14,14.0
66509,False,0,1,14,0.65,0.85,14,14.0
66510,False,1,1,15,0.65,0.85,15,15.0
66511,False,1,1,15,0.65,0.85,15,15.0
66512,False,1,0,14,0.65,0.85,14,14.0
66513,False,1,1,15,0.65,0.85,15,15.0
66514,False,1,1,15,0.65,0.85,15,15.0
66515,False,1,1,15,0.65,0.85,15,15.0
66516,False,1,0,14,0.65,0.85,14,14.0
66517,False,1,1,15,0.65,0.85,15,15.0
66518,False,1,1,15,0.65,0.85,15,15.0
66519,False,0,1,14,0.65,0.85,14,14.0
66520,False,1,1,15,0.65,0.85,15,15.0
66521,False,1,1,15,0.65,0.85,15,15.0
66522,False,1,1,15,0.65,0.85,15,15.0
66523,False,0,1,14,0.65,0.85,14,14.0
66524,False,1,1,15,0.65,0.85,15,15.0
66525,False,1,1,15,0.65,0.85,15,15.0
66526,False,1,0,14,0.65,0.85,14,14.0
66527,False,1,1,15,0.65,0.85,15,15.0
66528,False,1,1,15,0.65,0.85,15,15.0
66529,False,1,1,15,0.65,0.85,15,15.0
66530,False,0,1,14,0.65,0.85,14,14.0
66531,False,1,1,15,0.65,0.85,15,15.0
66532,False,0,1,14,0.65,0.85,14,14.0
66533,False,1,0,14,0.65,0.85,14,14.0
66534,True,0,0,13,0.65,0.85,13,14.5
66535,False,1,0,14,0.65,0.85,14,14.0
66536,False,1,1,15,0.65,0.85,15,15.0
66537,True,0,0,13,0.65,0.85,13,14.5
66538,False,1,0,14,0.65,0.85,14,14.0
66539,False,1,1,15,0.65,0.85,15,15.0
66540,False,1,1,15,0.65,0.85,15,15.0
66541,False,0,1,14,0.65,0.85,14,14.0
66542,True,0,0,13,0.65,0.85,13,14.5
66543,False,0,1,14,0.65,0.85,14,14.0
66544,False,1,0,14,0.65,0.85,14,14.0
66545,False,0,1,14,0.65,0.85,14,14.0
66546,False,1,1,15,0.65,0.85,15,15.0
66547,False,1,1,15,0.65,0.85,15,15.0
66548,True,0,0,13,0.65,0.85,13,14.5
66549,False,0,1,14,0.65,0.85,14,14.0
66550,False,1,1,15,0.65,0.85,15,15.0
66551,False,1,1,15,0.65,0.85,15,15.0
66552,False,0,1,14,0.65,0.85,14,14.0
66553,False,0,1,14,0.65,0.85,14,14.0
66554,False,0,1,14,0.65,0.85,14,14.0
66555,False,1,1,15,0.65,0.85,15,15.0
66556,False,0,1,14,0.65,0.85,14,14.0
66557,False,1,1,15,0.65,0.85,15,15.0
66558,False,1,0,14,0.65,0.85,14,14.0
66559,False,1,0,14,0.65,0.85,14,14.0
66560,False,1,1,15,0.65,0.85,15,15.0
66561,False,1,1,15,0.65,0.85,15,15.0
66562,False,1,0,14,0.65,0.85,14,14.0
66563,False,1,1,15,0.65,0.85,15,15.0
66564,False,1,1,15,0.65,0.85,15,15.0
66565,False,0,1,14,0.65,0.85,14,14.0
66566,False,1,1,15,0.65,0.85,15,15.0
66567,False,1,1,15,0.65,0.85,15,15.0
66568,False,1,1,15,0.65,0.85,15,15.0
66569,False,0,1,14,0.65,0.85,14,14.0
66570,False,0,1,14,0.65,0.85,14,14.0
66571,False,1,1,15,0.65,0.85,15,15.0
66572,False,1,1,15,0.65,0.85,15,15.0
66573,False,1,1,15,0.65,0.85,15,15.0
66574,False,0,1,14,0.65,0.85,14,14.0
66575,False,0,1,14,0.65,0.85,14,14.0
66576,False,1,1,15,0.65,0.85,15,15.0
66577,False,1,1,15,0.65,0.85,15,15.0
66578,False,1,1,15,0.65,0.85,15,15.0
66579,False,1,1,15,0.65,0.85,15,15.0
66580,False,1,1,15,0.65,0.85,15,15.0
66581,False,0,1,14,0.65,0.85,14,14.0
66582,False,1,1,15,0.65,0.85,15,15.0
66583,False,1,1,15,0.65,0.85,15,15.0
66584,False,1,0,14,0.65,0.85,14,14.0
66585,False,1,1,15,0.65,0.85,15,15.0
66586,False,1,1,15,0.65,0.85,15,15.0
66587,False,1,1,15,0.65,0.85,15,15.0
66588,False,1,1,15,0.65,0.85,15,15.0
66589,False,1,0,14,0.65,0.85,14,14.0
66590,False,1,1,15,0.65,0.85,15,15.0
66591,False,1,0,14,0.65,0.85,14,14.0
66592,False,1,1,15,0.65,0.85,15,15.0
66593,False,1,1,15,0.65,0.85,15,15.0
66594,False,1,1,15,0.65,0.85,15,15.0
66595,False,1,1,15,0.65,0.85,15,15.0
66596,False,0,1,14,0.65,0.85,14,14.0
66597,False,1,1,15,0.65,0.85,15,15.0
66598,False,1,1,15,0.65,0.85,15,15.0
66599,False,1,1,15,0.65,0.85,15,15.0
66600,False,1,0,14,0.65,0.85,14,14.0
66601,False,0,1,14,0.65,0.85,14,14.0
66602,False,0,1,14,0.65,0.85,14,14.0
66603,False,1,1,15,0.65,0.85,15,15.0
66604,False,0,1,14,0.65,0.85,14,14.0
66605,False,1,1,15,0.65,0.85,15,15.0
66606,False,0,1,14,0.65,0.85,14,14.0
66607,False,0,1,14,0.65,0.85,14,14.0
66608,False,0,1,14,0.65,0.85,14,14.0
66609,False,1,1,15,0.65,0.85,15,15.0
66610,False,1,0,14,0.65,0.85,14,14.0
66611,False,0,1,14,0.65,0.85,14,14.0
66612,False,0,1,14,0.65,0.85,14,14.0
66613,False,1,1,15,0.65,0.85,15,15.0
66614,False,0,1,14,0.65,0.85,14,14.0
66615,False,0,1,14,0.65,0.85,14,14.0
66616,False,0,1,14,0.65,0.85,14,14.0
66617,False,1,1,15,0.65,0.85,15,15.0
66618,False,1,1,15,0.65,0.85,15,15.0
66619,False,1,1,15,0.65,0.85,15,15.0
66620,False,1,1,15,0.65,0.85,15,15.0
66621,True,0,0,13,0.65,0.85,13,14.5
66622,False,0,1,14,0.65,0.85,14,14.0
66623,False,0,1,14,0.65,0.85,14,14.0
66624,False,1,1,15,0.65,0.85,15,15.0
66625,False,0,1,14,0.65,0.85,14,14.0
66626,False,1,1,15,0.65,0.85,15,15.0
66627,False,0,1,14,0.65,0.85,14,14.0
66628,False,0,1,14,0.65,0.85,14,14.0
66629,False,0,1,14,0.65,0.85,14,14.0
66630,False,0,1,14,0.65,0.85,14,14.0
66631,False,1,1,15,0.65,0.85,15,15.0
66632,True,0,0,13,0.65,0.85,13,14.5
66633,False,1,1,15,0.65,0.85,15,15.0
66634,True,0,0,13,0.65,0.85,13,14.5
66635,False,1,1,15,0.65,0.85,15,15.0
66636,False,1,0,14,0.65,0.85,14,14.0
66637,False,0,1,14,0.65,0.85,14,14.0
66638,False,1,1,15,0.65,0.85,15,15.0
66639,False,1,0,14,0.65,0.85,14,14.0
66640,False,1,1,15,0.65,0.85,15,15.0
66641,False,1,0,14,0.65,0.85,14,14.0
66642,True,0,0,13,0.65,0.85,13,14.5
66643,False,1,1,15,0.65,0.85,15,15.0
66644,False,1,1,15,0.65,0.85,15,15.0
66645,False,1,1,15,0.65,0.85,15,15.0
66646,False,1,1,15,0.65,0.85,15,15.0
66647,False,1,1,15,0.65,0.85,15,15.0
66648,False,1,1,15,0.65,0.85,15,15.0
66649,False,1,1,15,0.65,0.85,15,15.0
66650,False,1,1,15,0.65,0.85,15,15.0
66651,False,0,1,14,0.65,0.85,14,14.0
66652,False,1,1,15,0.65,0.85,15,15.0
66653,False,1,1,15,0.65,0.85,15,15.0
66654,False,0,1,14,0.65,0.85,14,14.0
66655,False,1,1,15,0.65,0.85,15,15.0
66656,False,1,1,15,0.65,0.85,15,15.0
66657,False,1,1,15,0.65,0.85,15,15.0
66658,False,1,1,15,0.65,0.85,15,15.0
66659,False,0,1,14,0.65,0.85,14,14.0
66660,False,1,1,15,0.65,0.85,15,15.0
66661,False,1,1,15,0.65,0.85,15,15.0
66662,False,1,1,15,0.65,0.85,15,15.0
66663,False,0,1,14,0.65,0.85,14,14.0
66664,False,0,1,14,0.65,0.85,14,14.0
66665,False,1,1,15,0.65,0.85,15,15.0
66666,False,1,0,14,0.65,0.85,14,14.0
66667,False,1,1,15,0.65,0.85,15,15.0
66668,False,0,1,14,0.65,0.85,14,14.0
66669,False,1,1,15,0.65,0.85,15,15.0
66670,False,1,1,15,0.65,0.85,15,15.0
66671,False,1,1,15,0.65,0.85,15,15.0
66672,False,0,1,14,0.65,0.85,14,14.0
66673,False,1,0,14,0.65,0.85,14,14.0
66674,False,1,1,15,0.65,0.85,15,15.0
66675,False,1,1,15,0.65,0.85,15,15.0
66676,False,1,1,15,0.65,0.85,15,15.0
66677,False,1,1,15,0.65,0.85,15,15.0
66678,False,1,1,15,0.65,0.85,15,15.0
66679,False,1,0,14,0.65,0.85,14,14.0
66680,False,1,1,15,0.65,0.85,15,15.0
66681,False,0,1,14,0.65,0.85,14,14.0
66682,False,1,1,15,0.65,0.85,15,15.0
66683,False,0,1,14,0.65,0.85,14,14.0
66684,False,1,1,15,0.65,0.85,15,15.0
66685,False,1,1,15,0.65,0.85,15,15.0
66686,False,0,1,14,0.65,0.85,14,14.0
66687,False,1,1,15,0.65,0.85,15,15.0
66688,False,1,1,15,0.65,0.85,15,15.0
66689,False,1,1,15,0.65,0.85,15,15.0
66690,False,1,1,15,0.65,0.85,15,15.0
66691,False,0,1,14,0.65,0.85,14,14.0
66692,False,0,1,14,0.65,0.85,14,14.0
66693,False,0,1,14,0.65,0.85,14,14.0
66694,False,1,1,15,0.65,0.85,15,15.0
66695,False,0,1,14,0.65,0.85,14,14.0
66696,False,1,1,15,0.65,0.85,15,15.0
66697,False,1,0,14,0.65,0.85,14,14.0
66698,False,1,1,15,0.65,0.85,15,15.0
66699,False,0,1,14,0.65,0.85,14,14.0
66700,False,0,1,14,0.65,0.85,14,14.0
66701,False,0,1,14,0.65,0.85,14,14.0
66702,False,1,1,15,0.65,0.85,15,15.0
66703,False,1,1,15,0.65,0.85,15,15.0
66704,False,1,1,15,0.65,0.85,15,15.0
66705,False,0,1,14,0.65,0.85,14,14.0
66706,False,0,1,14,0.65,0.85,14,14.0
66707,False,1,1,15,0.65,0.85,15,15.0
66708,False,1,1,15,0.65,0.85,15,15.0
66709,False,1,1,15,0.65,0.85,15,15.0
66710,False,1,1,15,0.65,0.85,15,15.0
66711,False,1,1,15,0.65,0.85,15,15.0
66712,False,0,1,14,0.65,0.85,14,14.0
66713,False,0,1,14,0.65,0.85,14,14.0
66714,False,1,1,15,0.65,0.85,15,15.0
66715,False,1,1,15,0.65,0.85,15,15.0
66716,False,1,1,15,0.65,0.85,15,15.0
66717,False,1,1,15,0.65,0.85,15,15.0
66718,False,1,0,14,0.65,0.85,14,14.0
66719,False,1,1,15,0.65,0.85,15,15.0
66720,False,1,1,15,0.65,0.85,15,15.0
66721,False,1,1,15,0.65,0.85,15,15.0
66722,True,0,0,13,0.65,0.85,13,14.5
66723,False,0,1,14,0.65,0.85,14,14.0
66724,False,0,1,14,0.65,0.85,14,14.0
66725,False,1,1,15,0.65,0.85,15,15.0
66726,False,1,0,14,0.65,0.85,14,14.0
66727,False,1,1,15,0.65,0.85,15,15.0
66728,False,1,1,15,0.65,0.85,15,15.0
66729,False,1,0,14,0.65,0.85,14,14.0
66730,False,1,1,15,0.65,0.85,15,15.0
66731,False,0,1,14,0.65,0.85,14,14.0
66732,False,1,1,15,0.65,0.85,15,15.0
66733,False,1,1,15,0.65,0.85,15,15.0
66734,False,1,1,15,0.65,0.85,15,15.0
66735,False,1,1,15,0.65,0.85,15,15.0
66736,False,1,1,15,0.65,0.85,15,15.0
66737,False,0,1,14,0.65,0.85,14,14.0
66738,False,1,1,15,0.65,0.85,15,15.0
66739,False,1,1,15,0.65,0.85,15,15.0
66740,False,0,1,14,0.65,0.85,14,14.0
66741,False,1,1,15,0.65,0.85,15,15.0
66742,False,1,0,14,0.65,0.85,14,14.0
66743,False,1,1,15,0.65,0.85,15,15.0
66744,False,0,1,14,0.65,0.85,14,14.0
66745,False,1,1,15,0.65,0.85,15,15.0
66746,False,1,0,14,0.65,0.85,14,14.0
66747,False,0,1,14,0.65,0.85,14,14.0
66748,False,1,1,15,0.65,0.85,15,15.0
66749,False,1,0,14,0.65,0.85,14,14.0
66750,False,0,1,14,0.65,0.85,14,14.0
66751,False,1,1,15,0.65,0.85,15,15.0
66752,False,1,1,15,0.65,0.85,15,15.0
66753,False,1,0,14,0.65,0.85,14,14.0
66754,False,0,1,14,0.65,0.85,14,14.0
66755,False,1,0,14,0.65,0.85,14,14.0
66756,False,1,0,14,0.65,0.85,14,14.0
66757,False,1,0,14,0.65,0.85,14,14.0
66758,False,1,1,15,0.65,0.85,15,15.0
66759,False,1,0,14,0.65,0.85,14,14.0
66760,False,0,1,14,0.65,0.85,14,14.0
66761,False,1,1,15,0.65,0.85,15,15.0
66762,False,0,1,14,0.65,0.85,14,14.0
66763,False,1,1,15,0.65,0.85,15,15.0
66764,False,0,1,14,0.65,0.85,14,14.0
66765,False,1,1,15,0.65,0.85,15,15.0
66766,False,1,1,15,0.65,0.85,15,15.0
66767,False,1,1,15,0.65,0.85,15,15.0
