,G,p,post,pre,x,y,z
100405,True,0.31,38,38,38,18,1
100406,True,0.31,38,38,38,18,1
100407,True,0.31,38,38,38,18,1
100408,False,0.31,20,20,20,18,0
100409,False,0.31,20,20,20,18,0
100410,True,0.31,38,38,38,18,1
100411,False,0.31,20,20,20,18,0
100412,False,0.31,20,20,20,18,0
100413,True,0.31,38,38,38,18,1
100414,True,0.31,38,38,38,18,1
100415,False,0.31,20,20,20,18,0
100416,False,0.31,20,20,20,18,0
100417,True,0.31,38,38,38,18,1
100418,True,0.31,38,38,38,18,1
100419,False,0.31,20,20,20,18,0
100420,True,0.31,38,38,38,18,1
100421,True,0.31,38,38,38,18,1
100422,False,0.31,20,20,20,18,0
100423,True,0.31,38,38,38,18,1
100424,True,0.31,38,38,38,18,1
100425,True,0.31,38,38,38,18,1
100426,False,0.31,20,20,20,18,0
100427,False,0.31,20,20,20,18,0
100428,False,0.31,20,20,20,18,0
100429,False,0.31,20,20,20,18,0
100430,True,0.31,38,38,38,18,1
100431,True,0.31,38,38,38,18,1
100432,False,0.31,20,20,20,18,0
100433,False,0.31,20,20,20,18,0
100434,True,0.31,38,38,38,18,1
100435,True,0.31,38,38,38,18,1
100436,True,0.31,38,38,38,18,1
100437,True,0.31,38,38,38,18,1
100438,True,0.31,38,38,38,18,1
100439,True,0.31,38,38,38,18,1
100440,True,0.31,38,38,38,18,1
100441,True,0.31,38,38,38,18,1
100442,True,0.31,38,38,38,18,1
100443,True,0.31,38,38,38,18,1
100444,True,0.31,38,38,38,18,1
100445,True,0.31,38,38,38,18,1
100446,True,0.31,38,38,38,18,1
100447,True,0.31,38,38,38,18,1
100448,True,0.31,38,38,38,18,1
100449,True,0.31,38,38,38,18,1
100450,True,0.31,38,38,38,18,1
100451,False,0.31,20,20,20,18,0
100452,True,0.31,38,38,38,18,1
100453,True,0.31,38,38,38,18,1
100454,False,0.31,20,20,20,18,0
100455,True,0.31,38,38,38,18,1
100456,True,0.31,38,38,38,18,1
100457,True,0.31,38,38,38,18,1
100458,False,0.31,20,20,20,18,0
100459,False,0.31,20,20,20,18,0
100460,True,0.31,38,38,38,18,1
100461,True,0.31,38,38,38,18,1
100462,True,0.31,38,38,38,18,1
100463,False,0.31,20,20,20,18,0
100464,True,0.31,38,38,38,18,1
100465,True,0.31,38,38,38,18,1
100466,False,0.31,20,20,20,18,0
100467,True,0.31,38,38,38,18,1
100468,False,0.31,20,20,20,18,0
100469,True,0.31,38,38,38,18,1
100470,False,0.31,20,20,20,18,0
100471,True,0.31,38,38,38,18,1
100472,True,0.31,38,38,38,18,1
100473,False,0.31,20,20,20,18,0
100474,True,0.31,38,38,38,18,1
100475,False,0.31,20,20,20,18,0
100476,False,0.31,20,20,20,18,0
100477,True,0.31,38,38,38,18,1
100478,False,0.31,20,20,20,18,0
100479,True,0.31,38,38,38,18,1
100480,True,0.31,38,38,38,18,1
100481,True,0.31,38,38,38,18,1
100482,True,0.31,38,38,38,18,1
100483,False,0.31,20,20,20,18,0
100484,False,0.31,20,20,20,18,0
100485,False,0.31,20,20,20,18,0
100486,False,0.31,20,20,20,18,0
100487,False,0.31,20,20,20,18,0
100488,True,0.31,38,38,38,18,1
100489,False,0.31,20,20,20,18,0
100490,True,0.31,38,38,38,18,1
100491,True,0.31,38,38,38,18,1
100492,False,0.31,20,20,20,18,0
100493,True,0.31,38,38,38,18,1
100494,True,0.31,38,38,38,18,1
100495,True,0.31,38,38,38,18,1
100496,True,0.31,38,38,38,18,1
100497,True,0.31,38,38,38,18,1
100498,True,0.31,38,38,38,18,1
100499,False,0.31,20,20,20,18,0
100500,False,0.47,8,8,8,2,0
100501,False,0.47,8,8,8,2,0
100502,False,0.47,8,8,8,2,0
100503,False,0.47,8,8,8,2,0
100504,True,0.47,10,10,10,2,1
100505,True,0.47,10,10,10,2,1
100506,True,0.47,10,10,10,2,1
100507,False,0.47,8,8,8,2,0
100508,False,0.47,8,8,8,2,0
100509,False,0.47,8,8,8,2,0
100510,False,0.47,8,8,8,2,0
100511,True,0.47,10,10,10,2,1
100512,True,0.47,10,10,10,2,1
100513,True,0.47,10,10,10,2,1
100514,True,0.47,10,10,10,2,1
100515,False,0.47,8,8,8,2,0
100516,True,0.47,10,10,10,2,1
100517,True,0.47,10,10,10,2,1
100518,True,0.47,10,10,10,2,1
100519,True,0.47,10,10,10,2,1
100520,True,0.47,10,10,10,2,1
100521,False,0.47,8,8,8,2,0
100522,False,0.47,8,8,8,2,0
100523,False,0.47,8,8,8,2,0
100524,True,0.47,10,10,10,2,1
100525,False,0.47,8,8,8,2,0
100526,True,0.47,10,10,10,2,1
100527,True,0.47,10,10,10,2,1
100528,True,0.47,10,10,10,2,1
100529,False,0.47,8,8,8,2,0
100530,True,0.47,10,10,10,2,1
100531,False,0.47,8,8,8,2,0
100532,False,0.47,8,8,8,2,0
100533,True,0.47,10,10,10,2,1
100534,False,0.47,8,8,8,2,0
100535,True,0.47,10,10,10,2,1
100536,True,0.47,10,10,10,2,1
100537,True,0.47,10,10,10,2,1
100538,True,0.47,10,10,10,2,1
100539,True,0.47,10,10,10,2,1
100540,True,0.47,10,10,10,2,1
100541,True,0.47,10,10,10,2,1
100542,True,0.47,10,10,10,2,1
100543,True,0.47,10,10,10,2,1
100544,False,0.47,8,8,8,2,0
100545,True,0.47,10,10,10,2,1
100546,False,0.47,8,8,8,2,0
100547,False,0.47,8,8,8,2,0
100548,True,0.47,10,10,10,2,1
100549,False,0.47,8,8,8,2,0
100550,True,0.47,10,10,10,2,1
100551,True,0.47,10,10,10,2,1
100552,False,0.47,8,8,8,2,0
100553,True,0.47,10,10,10,2,1
100554,False,0.47,8,8,8,2,0
100555,False,0.47,8,8,8,2,0
100556,True,0.47,10,10,10,2,1
100557,True,0.47,10,10,10,2,1
100558,True,0.47,10,10,10,2,1
100559,True,0.47,10,10,10,2,1
100560,False,0.47,8,8,8,2,0
100561,True,0.47,10,10,10,2,1
100562,True,0.47,10,10,10,2,1
100563,True,0.47,10,10,10,2,1
100564,True,0.47,10,10,10,2,1
100565,True,0.47,10,10,10,2,1
100566,False,0.47,8,8,8,2,0
100567,True,0.47,10,10,10,2,1
100568,True,0.47,10,10,10,2,1
100569,False,0.47,8,8,8,2,0
100570,False,0.47,8,8,8,2,0
100571,False,0.47,8,8,8,2,0
100572,True,0.47,10,10,10,2,1
100573,True,0.47,10,10,10,2,1
100574,True,0.47,10,10,10,2,1
100575,True,0.47,10,10,10,2,1
100576,True,0.47,10,10,10,2,1
100577,True,0.47,10,10,10,2,1
100578,False,0.47,8,8,8,2,0
100579,True,0.47,10,10,10,2,1
100580,False,0.47,8,8,8,2,0
100581,False,0.47,8,8,8,2,0
100582,True,0.47,10,10,10,2,1
100583,False,0.47,8,8,8,2,0
100584,False,0.47,8,8,8,2,0
100585,True,0.47,10,10,10,2,1
100586,False,0.47,8,8,8,2,0
100587,True,0.47,10,10,10,2,1
100588,False,0.47,8,8,8,2,0
100589,True,0.47,10,10,10,2,1
100590,False,0.47,8,8,8,2,0
100591,True,0.47,10,10,10,2,1
100592,False,0.47,8,8,8,2,0
100593,True,0.47,10,10,10,2,1
100594,True,0.47,10,10,10,2,1
100595,True,0.47,10,10,10,2,1
100596,True,0.47,10,10,10,2,1
100597,False,0.47,8,8,8,2,0
100598,True,0.47,10,10,10,2,1
100599,True,0.47,10,10,10,2,1
100600,False,0.47,8,8,8,2,0
100601,True,0.47,10,10,10,2,1
100602,False,0.47,8,8,8,2,0
100603,False,0.47,8,8,8,2,0
100604,True,0.47,10,10,10,2,1
100605,False,0.47,8,8,8,2,0
100606,False,0.47,8,8,8,2,0
100607,True,0.47,10,10,10,2,1
100608,True,0.47,10,10,10,2,1
100609,True,0.47,10,10,10,2,1
100610,True,0.47,10,10,10,2,1
100611,True,0.47,10,10,10,2,1
100612,False,0.47,8,8,8,2,0
100613,True,0.47,10,10,10,2,1
100614,False,0.47,8,8,8,2,0
100615,False,0.47,8,8,8,2,0
100616,False,0.47,8,8,8,2,0
100617,True,0.47,10,10,10,2,1
100618,False,0.47,8,8,8,2,0
100619,True,0.47,10,10,10,2,1
100620,False,0.47,8,8,8,2,0
100621,True,0.47,10,10,10,2,1
100622,False,0.47,8,8,8,2,0
100623,True,0.47,10,10,10,2,1
100624,True,0.47,10,10,10,2,1
100625,False,0.47,8,8,8,2,0
100626,False,0.47,8,8,8,2,0
100627,True,0.47,10,10,10,2,1
100628,False,0.47,8,8,8,2,0
100629,True,0.47,10,10,10,2,1
100630,False,0.47,8,8,8,2,0
100631,True,0.47,10,10,10,2,1
100632,True,0.47,10,10,10,2,1
100633,True,0.47,10,10,10,2,1
100634,True,0.47,10,10,10,2,1
100635,True,0.47,10,10,10,2,1
100636,True,0.47,10,10,10,2,1
100637,True,0.47,10,10,10,2,1
100638,False,0.47,8,8,8,2,0
100639,True,0.47,10,10,10,2,1
100640,False,0.47,8,8,8,2,0
100641,False,0.47,8,8,8,2,0
100642,True,0.47,10,10,10,2,1
100643,True,0.47,10,10,10,2,1
100644,False,0.47,8,8,8,2,0
100645,True,0.47,10,10,10,2,1
100646,False,0.47,8,8,8,2,0
100647,False,0.47,8,8,8,2,0
100648,False,0.47,8,8,8,2,0
100649,False,0.47,8,8,8,2,0
100650,True,0.47,10,10,10,2,1
100651,False,0.47,8,8,8,2,0
100652,False,0.47,8,8,8,2,0
100653,False,0.47,8,8,8,2,0
100654,False,0.47,8,8,8,2,0
100655,True,0.47,10,10,10,2,1
100656,False,0.47,8,8,8,2,0
100657,True,0.47,10,10,10,2,1
100658,False,0.47,8,8,8,2,0
100659,True,0.47,10,10,10,2,1
100660,True,0.47,10,10,10,2,1
100661,False,0.47,8,8,8,2,0
100662,False,0.47,8,8,8,2,0
100663,True,0.47,10,10,10,2,1
100664,False,0.47,8,8,8,2,0
100665,True,0.47,10,10,10,2,1
100666,True,0.47,10,10,10,2,1
100667,True,0.47,10,10,10,2,1
100668,True,0.47,10,10,10,2,1
100669,False,0.47,8,8,8,2,0
100670,False,0.47,8,8,8,2,0
100671,False,0.47,8,8,8,2,0
100672,False,0.47,8,8,8,2,0
100673,False,0.47,8,8,8,2,0
100674,False,0.47,8,8,8,2,0
100675,True,0.47,10,10,10,2,1
100676,True,0.47,10,10,10,2,1
100677,True,0.47,10,10,10,2,1
100678,True,0.47,10,10,10,2,1
100679,False,0.47,8,8,8,2,0
100680,False,0.47,8,8,8,2,0
100681,False,0.47,8,8,8,2,0
100682,True,0.47,10,10,10,2,1
100683,True,0.47,10,10,10,2,1
100684,False,0.47,8,8,8,2,0
100685,True,0.47,10,10,10,2,1
100686,True,0.47,10,10,10,2,1
100687,True,0.47,10,10,10,2,1
100688,False,0.47,8,8,8,2,0
100689,False,0.47,8,8,8,2,0
100690,False,0.47,8,8,8,2,0
100691,True,0.47,10,10,10,2,1
100692,False,0.47,8,8,8,2,0
100693,True,0.47,10,10,10,2,1
100694,True,0.47,10,10,10,2,1
100695,False,0.47,8,8,8,2,0
100696,False,0.47,8,8,8,2,0
100697,True,0.47,10,10,10,2,1
100698,False,0.47,8,8,8,2,0
100699,True,0.47,10,10,10,2,1
100700,False,0.47,8,8,8,2,0
100701,False,0.47,8,8,8,2,0
100702,True,0.47,10,10,10,2,1
100703,True,0.47,10,10,10,2,1
100704,True,0.47,10,10,10,2,1
100705,True,0.47,10,10,10,2,1
100706,True,0.47,10,10,10,2,1
100707,True,0.47,10,10,10,2,1
100708,False,0.47,8,8,8,2,0
100709,True,0.47,10,10,10,2,1
100710,True,0.47,10,10,10,2,1
100711,False,0.47,8,8,8,2,0
100712,False,0.47,8,8,8,2,0
100713,True,0.47,10,10,10,2,1
100714,False,0.47,8,8,8,2,0
100715,True,0.47,10,10,10,2,1
100716,False,0.47,8,8,8,2,0
100717,True,0.47,10,10,10,2,1
100718,True,0.47,10,10,10,2,1
100719,True,0.47,10,10,10,2,1
100720,False,0.47,8,8,8,2,0
100721,False,0.47,8,8,8,2,0
100722,True,0.47,10,10,10,2,1
100723,False,0.47,8,8,8,2,0
100724,False,0.47,8,8,8,2,0
100725,False,0.47,8,8,8,2,0
100726,True,0.47,10,10,10,2,1
100727,True,0.47,10,10,10,2,1
100728,True,0.47,10,10,10,2,1
100729,True,0.47,10,10,10,2,1
100730,False,0.47,8,8,8,2,0
100731,False,0.47,8,8,8,2,0
100732,True,0.47,10,10,10,2,1
100733,True,0.47,10,10,10,2,1
100734,True,0.47,10,10,10,2,1
100735,True,0.47,10,10,10,2,1
100736,True,0.47,10,10,10,2,1
100737,False,0.47,8,8,8,2,0
100738,True,0.47,10,10,10,2,1
100739,True,0.47,10,10,10,2,1
100740,True,0.47,10,10,10,2,1
100741,True,0.47,10,10,10,2,1
100742,True,0.47,10,10,10,2,1
100743,False,0.47,8,8,8,2,0
100744,False,0.47,8,8,8,2,0
100745,True,0.47,10,10,10,2,1
100746,False,0.47,8,8,8,2,0
100747,False,0.47,8,8,8,2,0
100748,False,0.47,8,8,8,2,0
100749,True,0.47,10,10,10,2,1
100750,True,0.47,10,10,10,2,1
100751,True,0.47,10,10,10,2,1
100752,True,0.47,10,10,10,2,1
100753,False,0.47,8,8,8,2,0
100754,False,0.47,8,8,8,2,0
100755,True,0.47,10,10,10,2,1
100756,True,0.47,10,10,10,2,1
100757,False,0.47,8,8,8,2,0
100758,False,0.47,8,8,8,2,0
100759,True,0.47,10,10,10,2,1
100760,False,0.47,8,8,8,2,0
100761,False,0.47,8,8,8,2,0
100762,False,0.47,8,8,8,2,0
100763,False,0.47,8,8,8,2,0
100764,True,0.47,10,10,10,2,1
100765,True,0.47,10,10,10,2,1
100766,False,0.47,8,8,8,2,0
100767,True,0.47,10,10,10,2,1
100768,True,0.47,10,10,10,2,1
100769,True,0.47,10,10,10,2,1
100770,True,0.47,10,10,10,2,1
100771,False,0.47,8,8,8,2,0
100772,True,0.47,10,10,10,2,1
100773,True,0.47,10,10,10,2,1
100774,True,0.47,10,10,10,2,1
100775,True,0.47,10,10,10,2,1
100776,False,0.47,8,8,8,2,0
100777,True,0.47,10,10,10,2,1
100778,True,0.47,10,10,10,2,1
100779,True,0.47,10,10,10,2,1
100780,True,0.47,10,10,10,2,1
100781,False,0.47,8,8,8,2,0
100782,False,0.47,8,8,8,2,0
100783,True,0.47,10,10,10,2,1
100784,False,0.47,8,8,8,2,0
100785,False,0.47,8,8,8,2,0
100786,False,0.47,8,8,8,2,0
100787,True,0.47,10,10,10,2,1
100788,True,0.47,10,10,10,2,1
100789,True,0.47,10,10,10,2,1
100790,True,0.47,10,10,10,2,1
100791,False,0.47,8,8,8,2,0
100792,False,0.47,8,8,8,2,0
100793,False,0.47,8,8,8,2,0
100794,True,0.47,10,10,10,2,1
100795,False,0.47,8,8,8,2,0
100796,True,0.47,10,10,10,2,1
100797,False,0.47,8,8,8,2,0
100798,True,0.47,10,10,10,2,1
100799,False,0.47,8,8,8,2,0
100800,True,0.47,10,10,10,2,1
100801,False,0.47,8,8,8,2,0
100802,False,0.47,8,8,8,2,0
100803,True,0.47,10,10,10,2,1
100804,False,0.47,8,8,8,2,0
100805,True,0.47,10,10,10,2,1
100806,False,0.47,8,8,8,2,0
100807,False,0.47,8,8,8,2,0
100808,True,0.47,10,10,10,2,1
100809,True,0.47,10,10,10,2,1
100810,True,0.47,10,10,10,2,1
100811,False,0.47,8,8,8,2,0
100812,True,0.47,10,10,10,2,1
100813,False,0.47,8,8,8,2,0
100814,False,0.47,8,8,8,2,0
100815,True,0.47,10,10,10,2,1
100816,False,0.47,8,8,8,2,0
100817,False,0.47,8,8,8,2,0
100818,True,0.47,10,10,10,2,1
100819,True,0.47,10,10,10,2,1
100820,True,0.47,10,10,10,2,1
100821,False,0.47,8,8,8,2,0
100822,True,0.47,10,10,10,2,1
100823,True,0.47,10,10,10,2,1
100824,False,0.47,8,8,8,2,0
100825,False,0.47,8,8,8,2,0
100826,False,0.47,8,8,8,2,0
100827,True,0.47,10,10,10,2,1
100828,True,0.47,10,10,10,2,1
100829,True,0.47,10,10,10,2,1
100830,True,0.47,10,10,10,2,1
100831,False,0.47,8,8,8,2,0
100832,False,0.47,8,8,8,2,0
100833,False,0.47,8,8,8,2,0
100834,True,0.47,10,10,10,2,1
100835,True,0.47,10,10,10,2,1
100836,False,0.47,8,8,8,2,0
100837,False,0.47,8,8,8,2,0
100838,True,0.47,10,10,10,2,1
100839,False,0.47,8,8,8,2,0
100840,False,0.47,8,8,8,2,0
100841,False,0.47,8,8,8,2,0
100842,True,0.47,10,10,10,2,1
100843,True,0.47,10,10,10,2,1
100844,True,0.47,10,10,10,2,1
100845,True,0.47,10,10,10,2,1
100846,False,0.47,8,8,8,2,0
100847,True,0.47,10,10,10,2,1
100848,False,0.47,8,8,8,2,0
100849,True,0.47,10,10,10,2,1
100850,True,0.47,10,10,10,2,1
100851,True,0.47,10,10,10,2,1
100852,True,0.47,10,10,10,2,1
100853,True,0.47,10,10,10,2,1
100854,False,0.47,8,8,8,2,0
100855,True,0.47,10,10,10,2,1
100856,True,0.47,10,10,10,2,1
100857,True,0.47,10,10,10,2,1
100858,True,0.47,10,10,10,2,1
100859,True,0.47,10,10,10,2,1
100860,False,0.47,8,8,8,2,0
100861,True,0.47,10,10,10,2,1
100862,True,0.47,10,10,10,2,1
100863,True,0.47,10,10,10,2,1
100864,True,0.47,10,10,10,2,1
100865,True,0.47,10,10,10,2,1
100866,True,0.47,10,10,10,2,1
100867,False,0.47,8,8,8,2,0
100868,True,0.47,10,10,10,2,1
100869,False,0.47,8,8,8,2,0
100870,True,0.47,10,10,10,2,1
100871,False,0.47,8,8,8,2,0
100872,False,0.47,8,8,8,2,0
100873,True,0.47,10,10,10,2,1
100874,True,0.47,10,10,10,2,1
100875,True,0.47,10,10,10,2,1
100876,False,0.47,8,8,8,2,0
100877,False,0.47,8,8,8,2,0
100878,False,0.47,8,8,8,2,0
100879,True,0.47,10,10,10,2,1
100880,True,0.47,10,10,10,2,1
100881,False,0.47,8,8,8,2,0
100882,False,0.47,8,8,8,2,0
100883,True,0.47,10,10,10,2,1
100884,True,0.47,10,10,10,2,1
100885,False,0.47,8,8,8,2,0
100886,True,0.47,10,10,10,2,1
100887,False,0.47,8,8,8,2,0
100888,False,0.47,8,8,8,2,0
100889,True,0.47,10,10,10,2,1
100890,True,0.47,10,10,10,2,1
100891,True,0.47,10,10,10,2,1
100892,False,0.47,8,8,8,2,0
100893,True,0.47,10,10,10,2,1
100894,False,0.47,8,8,8,2,0
100895,False,0.47,8,8,8,2,0
100896,False,0.47,8,8,8,2,0
100897,True,0.47,10,10,10,2,1
100898,True,0.47,10,10,10,2,1
100899,False,0.47,8,8,8,2,0
100900,True,0.47,10,10,10,2,1
100901,False,0.47,8,8,8,2,0
100902,False,0.47,8,8,8,2,0
100903,True,0.47,10,10,10,2,1
100904,False,0.47,8,8,8,2,0
100905,True,0.47,10,10,10,2,1
100906,True,0.47,10,10,10,2,1
100907,False,0.47,8,8,8,2,0
100908,True,0.47,10,10,10,2,1
100909,False,0.47,8,8,8,2,0
100910,True,0.47,10,10,10,2,1
100911,False,0.47,8,8,8,2,0
100912,True,0.47,10,10,10,2,1
100913,True,0.47,10,10,10,2,1
100914,False,0.47,8,8,8,2,0
100915,False,0.47,8,8,8,2,0
100916,True,0.47,10,10,10,2,1
100917,True,0.47,10,10,10,2,1
100918,True,0.47,10,10,10,2,1
100919,True,0.47,10,10,10,2,1
100920,True,0.47,10,10,10,2,1
100921,False,0.47,8,8,8,2,0
100922,True,0.47,10,10,10,2,1
100923,True,0.47,10,10,10,2,1
100924,True,0.47,10,10,10,2,1
100925,True,0.47,10,10,10,2,1
100926,False,0.47,8,8,8,2,0
100927,True,0.47,10,10,10,2,1
100928,False,0.47,8,8,8,2,0
100929,False,0.47,8,8,8,2,0
100930,True,0.47,10,10,10,2,1
100931,True,0.47,10,10,10,2,1
100932,True,0.47,10,10,10,2,1
100933,False,0.47,8,8,8,2,0
100934,True,0.47,10,10,10,2,1
100935,False,0.47,8,8,8,2,0
100936,True,0.47,10,10,10,2,1
100937,True,0.47,10,10,10,2,1
100938,True,0.47,10,10,10,2,1
100939,False,0.47,8,8,8,2,0
100940,True,0.47,10,10,10,2,1
100941,False,0.47,8,8,8,2,0
100942,True,0.47,10,10,10,2,1
100943,True,0.47,10,10,10,2,1
100944,False,0.47,8,8,8,2,0
100945,True,0.47,10,10,10,2,1
100946,False,0.47,8,8,8,2,0
100947,True,0.47,10,10,10,2,1
100948,True,0.47,10,10,10,2,1
100949,False,0.47,8,8,8,2,0
100950,True,0.47,10,10,10,2,1
100951,True,0.47,10,10,10,2,1
100952,False,0.47,8,8,8,2,0
100953,False,0.47,8,8,8,2,0
100954,True,0.47,10,10,10,2,1
100955,True,0.47,10,10,10,2,1
100956,False,0.47,8,8,8,2,0
100957,False,0.47,8,8,8,2,0
100958,False,0.47,8,8,8,2,0
100959,False,0.47,8,8,8,2,0
100960,True,0.47,10,10,10,2,1
100961,False,0.47,8,8,8,2,0
100962,True,0.47,10,10,10,2,1
100963,True,0.47,10,10,10,2,1
100964,False,0.47,8,8,8,2,0
100965,True,0.47,10,10,10,2,1
100966,False,0.47,8,8,8,2,0
100967,True,0.47,10,10,10,2,1
100968,True,0.47,10,10,10,2,1
100969,True,0.47,10,10,10,2,1
100970,True,0.47,10,10,10,2,1
100971,False,0.47,8,8,8,2,0
100972,True,0.47,10,10,10,2,1
100973,True,0.47,10,10,10,2,1
100974,False,0.47,8,8,8,2,0
100975,True,0.47,10,10,10,2,1
100976,False,0.47,8,8,8,2,0
100977,True,0.47,10,10,10,2,1
100978,False,0.47,8,8,8,2,0
100979,True,0.47,10,10,10,2,1
100980,False,0.47,8,8,8,2,0
100981,True,0.47,10,10,10,2,1
100982,True,0.47,10,10,10,2,1
100983,False,0.47,8,8,8,2,0
100984,False,0.47,8,8,8,2,0
100985,True,0.47,10,10,10,2,1
100986,False,0.47,8,8,8,2,0
100987,True,0.47,10,10,10,2,1
100988,False,0.47,8,8,8,2,0
100989,False,0.47,8,8,8,2,0
100990,False,0.47,8,8,8,2,0
100991,False,0.47,8,8,8,2,0
100992,True,0.47,10,10,10,2,1
100993,True,0.47,10,10,10,2,1
100994,True,0.47,10,10,10,2,1
100995,False,0.47,8,8,8,2,0
100996,True,0.47,10,10,10,2,1
100997,False,0.47,8,8,8,2,0
100998,False,0.47,8,8,8,2,0
100999,False,0.47,8,8,8,2,0
101000,False,0.64,15,15,15,3,0
101001,True,0.64,18,18,18,3,1
101002,False,0.64,15,15,15,3,0
101003,True,0.64,18,18,18,3,1
101004,False,0.64,15,15,15,3,0
101005,False,0.64,15,15,15,3,0
101006,False,0.64,15,15,15,3,0
101007,True,0.64,18,18,18,3,1
101008,False,0.64,15,15,15,3,0
101009,True,0.64,18,18,18,3,1
101010,False,0.64,15,15,15,3,0
101011,False,0.64,15,15,15,3,0
101012,False,0.64,15,15,15,3,0
101013,True,0.64,18,18,18,3,1
101014,False,0.64,15,15,15,3,0
101015,False,0.64,15,15,15,3,0
101016,False,0.64,15,15,15,3,0
101017,True,0.64,18,18,18,3,1
101018,True,0.64,18,18,18,3,1
101019,False,0.64,15,15,15,3,0
101020,False,0.64,15,15,15,3,0
101021,False,0.64,15,15,15,3,0
101022,False,0.64,15,15,15,3,0
101023,False,0.64,15,15,15,3,0
101024,False,0.64,15,15,15,3,0
101025,True,0.64,18,18,18,3,1
101026,False,0.64,15,15,15,3,0
101027,True,0.64,18,18,18,3,1
101028,True,0.64,18,18,18,3,1
101029,False,0.64,15,15,15,3,0
101030,True,0.64,18,18,18,3,1
101031,False,0.64,15,15,15,3,0
101032,False,0.64,15,15,15,3,0
101033,False,0.64,15,15,15,3,0
101034,False,0.64,15,15,15,3,0
101035,True,0.64,18,18,18,3,1
101036,False,0.64,15,15,15,3,0
101037,True,0.64,18,18,18,3,1
101038,False,0.64,15,15,15,3,0
101039,True,0.64,18,18,18,3,1
101040,True,0.64,18,18,18,3,1
101041,False,0.64,15,15,15,3,0
101042,False,0.64,15,15,15,3,0
101043,False,0.64,15,15,15,3,0
101044,False,0.64,15,15,15,3,0
101045,False,0.64,15,15,15,3,0
101046,False,0.64,15,15,15,3,0
101047,True,0.64,18,18,18,3,1
101048,True,0.64,18,18,18,3,1
101049,False,0.64,15,15,15,3,0
101050,False,0.64,15,15,15,3,0
101051,True,0.64,18,18,18,3,1
101052,False,0.64,15,15,15,3,0
101053,True,0.64,18,18,18,3,1
101054,False,0.64,15,15,15,3,0
101055,True,0.64,18,18,18,3,1
101056,True,0.64,18,18,18,3,1
101057,False,0.64,15,15,15,3,0
101058,True,0.64,18,18,18,3,1
101059,True,0.64,18,18,18,3,1
101060,True,0.64,18,18,18,3,1
101061,True,0.64,18,18,18,3,1
101062,True,0.64,18,18,18,3,1
101063,False,0.64,15,15,15,3,0
101064,False,0.64,15,15,15,3,0
101065,True,0.64,18,18,18,3,1
101066,False,0.64,15,15,15,3,0
101067,True,0.64,18,18,18,3,1
101068,True,0.64,18,18,18,3,1
101069,False,0.64,15,15,15,3,0
101070,False,0.64,15,15,15,3,0
101071,False,0.64,15,15,15,3,0
101072,True,0.64,18,18,18,3,1
101073,True,0.64,18,18,18,3,1
101074,True,0.64,18,18,18,3,1
101075,True,0.64,18,18,18,3,1
101076,True,0.64,18,18,18,3,1
101077,True,0.64,18,18,18,3,1
101078,True,0.64,18,18,18,3,1
101079,True,0.64,18,18,18,3,1
101080,True,0.64,18,18,18,3,1
101081,True,0.64,18,18,18,3,1
101082,True,0.64,18,18,18,3,1
101083,True,0.64,18,18,18,3,1
101084,False,0.64,15,15,15,3,0
101085,False,0.64,15,15,15,3,0
101086,False,0.64,15,15,15,3,0
101087,False,0.64,15,15,15,3,0
101088,False,0.64,15,15,15,3,0
101089,True,0.64,18,18,18,3,1
101090,False,0.64,15,15,15,3,0
101091,True,0.64,18,18,18,3,1
101092,True,0.64,18,18,18,3,1
101093,True,0.64,18,18,18,3,1
101094,False,0.64,15,15,15,3,0
101095,True,0.64,18,18,18,3,1
101096,False,0.64,15,15,15,3,0
101097,False,0.64,15,15,15,3,0
101098,True,0.64,18,18,18,3,1
101099,True,0.64,18,18,18,3,1
101100,False,0.64,15,15,15,3,0
101101,True,0.64,18,18,18,3,1
101102,False,0.64,15,15,15,3,0
101103,True,0.64,18,18,18,3,1
101104,True,0.64,18,18,18,3,1
101105,False,0.64,15,15,15,3,0
101106,True,0.64,18,18,18,3,1
101107,False,0.64,15,15,15,3,0
101108,True,0.64,18,18,18,3,1
101109,False,0.64,15,15,15,3,0
101110,False,0.64,15,15,15,3,0
101111,False,0.64,15,15,15,3,0
101112,False,0.64,15,15,15,3,0
101113,True,0.64,18,18,18,3,1
101114,False,0.64,15,15,15,3,0
101115,True,0.64,18,18,18,3,1
101116,False,0.64,15,15,15,3,0
101117,False,0.64,15,15,15,3,0
101118,False,0.64,15,15,15,3,0
101119,False,0.64,15,15,15,3,0
101120,False,0.64,15,15,15,3,0
101121,False,0.64,15,15,15,3,0
101122,False,0.64,15,15,15,3,0
101123,True,0.64,18,18,18,3,1
101124,True,0.64,18,18,18,3,1
101125,True,0.64,18,18,18,3,1
101126,False,0.64,15,15,15,3,0
101127,False,0.64,15,15,15,3,0
101128,True,0.64,18,18,18,3,1
101129,True,0.64,18,18,18,3,1
101130,True,0.64,18,18,18,3,1
101131,True,0.64,18,18,18,3,1
101132,True,0.64,18,18,18,3,1
101133,True,0.64,18,18,18,3,1
101134,False,0.64,15,15,15,3,0
101135,False,0.64,15,15,15,3,0
101136,False,0.64,15,15,15,3,0
101137,False,0.64,15,15,15,3,0
101138,False,0.64,15,15,15,3,0
101139,True,0.64,18,18,18,3,1
101140,True,0.64,18,18,18,3,1
